07:02:00.090 [main] DEBUG	appLog: Program start
07:02:02.932 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: 1 collections initialized for role: entities.Student.subscriptions
07:02:02.932 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
07:02:02.932 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=16]
07:02:02.932 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@445bce9a]
07:02:02.932 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing prepared statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=16]
07:02:02.933 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Starting after statement execution processing [AFTER_TRANSACTION]
07:02:02.933 [main] TRACE	o.h.e.i.StatefulPersistenceContext: Initializing non-lazy collections
07:02:02.933 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Done loading collection
07:02:02.933 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection initialized
07:02:02.933 [main] INFO	appLog: 			1. Subscription:	16.01.18 Анимация интерфейсов
07:02:02.933 [main] INFO	appLog: 			2. Subscription:	26.04.18 Figma
07:02:02.934 [main] INFO	appLog: 		3. Student:	Дьячков Севастьян
07:02:02.934 [main] INFO	appLog: 			1. Subscription:	20.02.18 Python-разработчик с нуля
07:02:02.934 [main] INFO	appLog: 			2. Subscription:	31.05.18 Анимация интерфейсов
07:02:02.934 [main] INFO	appLog: 			3. Subscription:	29.07.18 Интернет-маркетолог от А до Я
07:02:02.934 [main] INFO	appLog: 			4. Subscription:	23.09.18 Как открыть салон красоты
07:02:02.934 [main] INFO	appLog: 		4. Student:	Боварин Анатолий
07:02:02.935 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Initializing collection [entities.Student.subscriptions#61]
07:02:02.935 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Checking second-level cache
07:02:02.935 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection not cached
07:02:02.935 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Loading collection: [entities.Student.subscriptions#61]
07:02:02.935 [main] DEBUG	o.h.SQL: select subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=?
07:02:02.936 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=** NOT SPECIFIED **]
07:02:02.936 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=** NOT SPECIFIED **]
07:02:02.936 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [61]
07:02:02.937 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
07:02:02.940 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@6ffd4c0d]
07:02:02.940 [main] DEBUG	o.h.l.p.e.p.i.ResultSetProcessorImpl: Preparing collection initializer : [entities.Student.subscriptions#61]
07:02:02.940 [main] TRACE	o.h.e.l.i.LoadContexts: Constructing collection load context for result set [com.mysql.cj.jdbc.result.ResultSetImpl@6ffd4c0d]
07:02:02.940 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#61]]
07:02:02.940 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#61]] in any result-set context
07:02:02.940 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#61]] not located in load context
07:02:02.940 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Collection not yet initialized; initializing
07:02:02.940 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
07:02:02.940 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_1_] : [INTEGER]) - [15]
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_1_] : [INTEGER]) - [61]
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_2_] : [INTEGER]) - [15]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#15]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#15]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.942 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.942 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Student.subscriptions#61]
07:02:02.942 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#61]]
07:02:02.942 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#61]] in any result-set context
07:02:02.942 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#61]] located in load context
07:02:02.942 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_0_] : [INTEGER]) - [15]
07:02:02.942 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#15]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#15]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.942 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#15}]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#15}]
07:02:02.943 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #1
07:02:02.943 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_1_] : [INTEGER]) - [25]
07:02:02.943 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_1_] : [INTEGER]) - [61]
07:02:02.943 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_2_] : [INTEGER]) - [25]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#25]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#25]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.943 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.943 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.943 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.943 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.943 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([subscrip1_2_1_] : [TIMESTAMP]) - [2018-06-10 00:00:00.0]
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.944 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Student.subscriptions#61]
07:02:02.944 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#61]]
07:02:02.944 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#61]] in any result-set context
07:02:02.944 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#61]] located in load context
07:02:02.944 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_0_] : [INTEGER]) - [25]
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#25]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#25]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.944 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.944 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_1_] : [INTEGER]) - [39]
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_1_] : [INTEGER]) - [61]
07:02:02.944 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_2_] : [INTEGER]) - [39]
07:02:02.944 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.944 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Course#39]
07:02:02.944 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Course#39]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([descript2_0_2_] : [VARCHAR]) - [Представляем вашему вниманию шикарный курс Как открыть веб-студию]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([duration3_0_2_] : [INTEGER]) - [10]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_2_] : [VARCHAR]) - [Как открыть веб-студию]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price5_0_2_] : [INTEGER]) - [10000]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price_pe6_0_2_] : [FLOAT]) - [1000.0]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([students7_0_2_] : [INTEGER]) - [99]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_2_] : [INTEGER]) - [39]
07:02:02.945 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([type8_0_2_] : [VARCHAR]) - [MANAGEMENT]
07:02:02.945 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#39]
07:02:02.945 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#39]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.946 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.946 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.946 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#39}]
07:02:02.946 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#39}]
07:02:02.946 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([subscrip1_2_1_] : [TIMESTAMP]) - [2018-08-08 00:00:00.0]
07:02:02.946 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.946 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Student.subscriptions#61]
07:02:02.946 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#61]]
07:02:02.946 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#61]] in any result-set context
07:02:02.946 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#61]] located in load context
07:02:02.946 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
07:02:02.946 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_0_] : [INTEGER]) - [39]
07:02:02.946 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [61]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#39]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#39]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#61]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#61]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#39}]
07:02:02.946 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#39}]
07:02:02.946 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (3 rows)
07:02:02.946 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 3
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptionDate` : value = 2018-06-10 00:00:00.0
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptionDate`)  - enhanced for lazy-loading? - false
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Subscription#component[course,student]{student=entities.Student#61, course=entities.Course#25}]
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Course#39]
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `description` : value = Представляем вашему вниманию шикарный курс Как открыть веб-студию
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`description`)  - enhanced for lazy-loading? - false
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `duration` : value = 10
07:02:02.946 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`duration`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Как открыть веб-студию
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `price` : value = 10000
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`price`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `pricePerHour` : value = 1000.0
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`pricePerHour`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `students` : value = NOT NULL COLLECTION
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`students`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#39]] in any result-set context
07:02:02.947 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#39]] not located in load context
07:02:02.947 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.students#39]
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `studentsCount` : value = 99
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`studentsCount`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.subscriptions#39]] in any result-set context
07:02:02.947 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.subscriptions#39]] not located in load context
07:02:02.947 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.subscriptions#39]
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `teacher` : value = 39
07:02:02.947 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`teacher`)  - enhanced for lazy-loading? - false
07:02:02.947 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Teacher#39]
07:02:02.947 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Teacher#39]
07:02:02.947 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Object not resolved in any cache: [entities.Teacher#39]
07:02:02.947 [main] TRACE	o.h.p.e.AbstractEntityPersister: Fetching entity: [entities.Teacher#39]
07:02:02.947 [main] DEBUG	o.h.SQL: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=?
07:02:02.948 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=** NOT SPECIFIED **]
07:02:02.948 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=** NOT SPECIFIED **]
07:02:02.948 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [39]
07:02:02.948 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
07:02:02.949 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@f723cdb]
07:02:02.949 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
07:02:02.949 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
07:02:02.949 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.949 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.949 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Teacher#39]
07:02:02.949 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Teacher#39]
07:02:02.950 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_3_0_] : [INTEGER]) - [30]
07:02:02.950 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_3_0_] : [VARCHAR]) - [Геремеш Георгий]
07:02:02.950 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([salary4_3_0_] : [INTEGER]) - [7500]
07:02:02.950 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (1 rows)
07:02:02.950 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 1
07:02:02.950 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Teacher#39]
07:02:02.950 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 30
07:02:02.950 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
07:02:02.951 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#39]] in any result-set context
07:02:02.951 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#39]] not located in load context
07:02:02.951 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Teacher.courses#39]
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Геремеш Георгий
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `salary` : value = 7500
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`salary`)  - enhanced for lazy-loading? - false
07:02:02.951 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Teacher#39]
07:02:02.951 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
07:02:02.951 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=39]
07:02:02.951 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@f723cdb]
